PSRC_ID,score,scaled_score
245571,182.158825,45.86219532
246324,49.51702373,27.4615769
246415,40.9164612,24.79540884
247035,272.5664963,51.59349605
247621,113.4803666,39.14861911
249244,321.8254217,53.95873839
249571,132.2496908,41.31749632
253948,248,50.24932709
272243,0.03606238,0
281146,50,27.59750904
282383,16.98215338,12.70542553
283505,21.31287593,15.78805583
286795,31.39600891,21.11478905
289503,14.53164916,10.6125689
292256,66.853884,31.67652326
293590,80.34457858,34.26705983
294369,39.1972872,24.19713587
297636,42.2435963,25.24070229
300244,54.56149262,28.82129118
304732,54.84575162,28.89419221
312742,16.50914922,12.32462224
316596,14.23108653,10.33340723
318003,188.4550322,46.34502427
321036,82.35890201,34.6165058
321409,37.2523038,23.48862555
325073,45.90752398,26.40254412
330117,285.9588897,52.27627091
330158,130.7238078,41.15296236
331746,457.1541239,58.96008061
332542,396.3781282,56.92697559
333035,117.6545217,39.66022988
338468,11.24565091,7.216726379
340194,170.9239717,44.95789077
342810,23.00287092,16.83104921
347574,0.997035551,0
350754,13.69399332,9.820554178
352735,30.78924584,20.84468645
353738,50.59133836,27.7621971
376667,20.82247515,15.47057727
376730,101.3313602,37.54594539
388632,35.15650135,22.68366823
398283,25,17.97280769
400895,28.6843965,19.86602196
400997,28.18493588,19.62360974
406868,125.3795522,40.5612814
407086,81.66327299,34.49679149
408933,83.93058932,34.88334752
408955,180.2237145,45.71046086
409899,118.9675855,39.81745122
410822,117.2474784,39.61113861
420006,146.3868911,42.75801488
420105,132.1934942,41.31147021
420475,160.3767979,44.053457
421326,30.57557548,20.74834134
422881,115.181235,39.35930489
422974,96.21918784,36.81382997
425039,74.05453573,33.11735703
425516,70.10291675,32.34469084
426171,0.978127776,0
426324,119.1174383,39.83528452
426837,67.36804953,31.78436576
427631,146.2077884,42.7406445
427654,192.6041014,46.65450514
427772,191.4857975,46.57174817
428486,39.2114701,24.20217544
430953,165.2282501,44.47659778
431196,184.7404251,46.06214479
431253,106.1559063,38.20406918
432525,53.5815622,28.56708767
432699,58.62848668,29.83047749
432704,50.82183103,27.8258787
433676,207.2706275,47.6976904
441309,172.8289633,45.11531209
445139,121.2442109,40.08601104
447363,68.94203156,32.10952541
451756,159.3572631,43.96291743
452265,63.7869201,31.01576761
459084,50.74561138,27.80485178
461262,81.88049524,34.5342822
462686,61,30.38763407
463480,40.23187917,24.56016748
464001,175.7287014,45.35165423
469137,67.12824003,31.73416874
469911,149.6041835,43.06650134
472342,133.1037163,41.40876432
474407,160.9267261,44.10205607
475062,338.7756668,54.68979423
475085,330.051509,54.31819971
475295,103.45225,37.83900042
475678,191.0352357,46.53826964
476370,462.0371652,59.11153316
476522,780.0210776,66.58003054
476642,433.4183134,58.20011322
476670,390.299235,56.70675106
486539,893.6410422,68.5203224
487032,933.1355961,69.13745151
488945,157.8430157,43.82737703
494733,649.6662611,63.97138364
494952,668.8960091,64.38746414
495681,1009.668767,70.26239338
495763,875.6232762,68.22967629
496018,409.8868243,57.40454014
496105,985.5517358,69.91736811
496641,811.009665,67.13588918
500996,135.3480503,41.64586871
509226,217.6499322,48.39245668
511401,560.2056379,61.85839135
520153,306.983267,53.28636362
521030,283.2871145,52.14263848
523428,276.0078502,51.77208351
524771,453.084463,58.83261747
526076,109.6820598,38.66659664
526380,169.5140691,44.84025443
534478,153.4043187,43.4224944
538407,12.23088573,8.322198918
547454,29.69702524,20.34522503
548490,54.40110269,28.77999282
559359,118.4044988,39.75024113
564700,77.54263692,33.7663089
568260,1.02714183,0
569162,57.15757756,29.47365973
569889,63.89345599,31.03923981
569990,55.89103611,29.1591113
570624,55.98522371,29.18274287
572434,29.71256166,20.35245351
577590,55.66217294,29.10152635
578254,13.90182639,10.02119688
579180,70.3559314,32.39543531
579555,236.524883,49.57531983
581121,65.46288546,31.38062398
588443,0.328999962,0
593459,56.74144771,29.37107495
601826,29.79020654,20.38852386
604000,32.43238328,21.56464271
623996,1.053353845,0
630759,18,13.49198542
646188,1.250312546,0
661239,25,17.97280769
672028,235.3465252,49.50427222
673379,109.1124637,38.59288915
673491,707.5228671,65.18831906
673572,7908.234949,99.65409052
675775,300.8570829,52.99933814
675878,324.3874248,54.07166498
676431,1096.193689,71.43587154
676596,57.83493287,29.6390825
676726,1942.151815,79.60095116
676845,171.0372907,44.96730371
682132,580.5766993,62.36775518
682676,80.50783765,34.29570262
683322,31.803857,21.29351571
683846,156.7523534,43.72894885
685315,580.3429167,62.36201144
685329,1940.167594,79.58635605
686520,2847.532442,85.06513154
686523,2836.057207,85.0074657
688659,491.5448811,59.99407979
688663,569.7240264,62.09865395
688669,684.5013142,64.71643452
688720,434.5497659,58.23727233
690047,5461.875479,94.36757964
690490,1832.353722,78.77003148
690781,529.2978831,61.04912703
692535,7016.821342,97.94582998
692632,1368.385858,74.60168057
693148,958.3120563,69.51737742
693961,85.58214403,35.15848007
694432,4.370397249,0
694979,849.2212156,67.79280813
695924,397.7319779,56.97556367
697275,339.4750032,54.7191673
698729,42.92337186,25.46352239
698971,372.587904,56.04504755
702499,673.7248728,64.4900716
702606,241.3675292,49.863647
703526,621.4760738,63.3386456
703912,771.7471913,66.42788495
704108,649.6130196,63.97021465
704297,724.7329607,65.53117321
704352,574.0563901,62.20668723
704928,282.6969199,52.11294978
704936,277.5805154,51.85295888
705405,570.7163268,62.12347052
705410,570.7163268,62.12347052
705824,914.2973538,68.84641413
705892,1189.287184,72.59928411
706233,1112.728457,71.64955194
707661,105.3379276,38.09460028
711079,249.4100968,50.32999945
711226,1551.250904,76.39230504
711650,1562.418283,76.494713
711651,1773.222618,78.30168063
714232,618.9625627,63.28084419
716558,4959.51169,92.98948825
716566,4104.330742,90.28630842
716578,3305.760924,87.19606309
716596,4920.749407,92.87741881
716613,4843.557413,92.65158816
716621,6617.71508,97.10937905
716634,5065.959699,93.2928036
716636,5065.959699,93.2928036
716641,5905.224797,95.48231606
716683,7792.948698,99.44432719
716717,7257.526812,98.42760241
716751,7435.102406,98.77288743
716756,7603.068209,99.09198105
716769,7592.176632,99.07150445
716799,7031.370217,97.97541551
716826,6961.446101,97.83265918
716861,6236.560853,96.26206423
717371,1888.440041,79.20051128
718245,3394.029648,87.57239675
718255,3223.779028,86.8374244
718268,7633.575432,99.14918011
718280,6888.075713,97.68131723
718287,6351.076315,96.52195739
718288,6035.375081,95.79369941
718292,5597.508702,94.71793626
718302,5594.437749,94.71009796
718327,5381.240931,94.15514423
720199,592.3688355,62.65451697
721362,107.8977582,38.43442062
721381,107.6061914,38.39612024
721515,495.4533406,60.10699289
722291,5,0
725636,861.5566084,67.99858257
725768,157.0066891,43.7519624
726226,182.1367764,45.86047551
727315,155.0318681,43.57228956
728980,719.0434236,65.41873601
728994,343.200359,54.87462753
729029,493.2413163,60.04319846
729162,4.708523042,0
729970,1541.621808,76.30341029
730927,362.9197334,55.67047615
732134,436.2792916,58.29388717
733802,148.0882824,42.92198043
733840,1958.997786,79.72426604
733847,993.4841362,70.03177352
733878,2112.882463,80.80402237
733919,1404.726196,74.97584733
734029,794.0719886,66.83475232
734065,1079.111441,71.21170716
734070,1217.841228,72.93794104
734534,123.9779734,40.40196441
734671,9.60167787,5.15731826
735380,7805.976256,99.46818578
736023,575.8392858,62.25090991
736338,637.1896492,63.69479279
736625,1194.499565,72.66170604
737466,164.1925959,44.38731487
737908,761.290078,66.23324519
737927,650.8078185,63.99642517
738073,717.2698444,65.38350466
738336,1112.850207,71.65111354
738389,1311.112024,73.99133357
738509,794.394535,66.8405466
738788,1.105196032,0
746933,346.1346322,54.99589562
747375,235.5213079,49.51483287
747377,235.5213079,49.51483287
747471,204.3376491,47.49508133
748883,155.3372846,43.60022505
749490,481.2870486,59.69342105
750758,21.44350146,15.87144436
751698,2699.234772,84.30134287
751759,2701.792829,84.31486998
751766,2760.339261,84.62101543
751814,2601.132516,83.77266552
751833,2698.235916,84.2960574
752824,913.7990187,68.83863413
757898,651.7520631,64.01710526
758981,637.9171609,63.71106867
760594,159.922118,44.01315013
760596,133.687358,41.47080323
761699,326.2861595,54.1547842
761818,71.07257955,32.53819515
762007,1180.749123,72.49644182
762008,1180.749123,72.49644182
762027,1038.030211,70.65775812
762065,1060.758955,70.96688862
762374,616.6266868,63.22691726
764552,1.067725936,0
767509,69.54133506,32.23141216
768120,171.2798417,44.98743059
768440,457.390247,58.96744127
769354,38.6147104,23.98857891
770333,140.7058612,42.19647871
770939,1461.8469,75.54485353
771277,900.6441344,68.63171304
771476,880.6919877,68.31203964
771855,1112.703334,71.64922968
772484,134.7495681,41.58302539
773906,2247.106814,81.68348178
777856,652.3632725,64.03047554
780963,923.0022191,68.98163533
782484,893.3089749,68.51501893
782885,585.2534561,62.4821745
783338,547.3279582,61.52676531
784319,127.7183532,40.82323869
785078,3489.691985,87.96936103
788144,701.0970735,65.0581668
788214,536.5518992,61.24321874
789510,1161.859141,72.26624326
793893,1727.742449,77.93070736
793935,1359.11465,74.50463252
793944,746.7382752,65.95790025
795377,352.0471796,55.23716716
796301,568.2057716,62.06060008
796358,542.7376918,61.40667066
796533,673.3825098,64.48282103
796542,1065.807665,71.03465681
796604,1059.041554,70.94376268
796858,249.3840472,50.32851326
798410,613.5669555,63.15596975
799027,1147.646392,72.09056397
799719,2831.028144,84.98211989
800120,1518.784329,76.09033879
800177,1545.111538,76.33569104
800479,956.3113191,69.48755208
800680,1117.742617,71.71372386
800938,467.9948764,59.2941692
802352,126.6336209,40.70234033
805077,1265.145401,73.4818921
805078,1265.145401,73.4818921
805131,1051.553098,70.8424859
805249,690.7396957,64.84585318
807357,728.2142263,65.59953646
807407,503.6239657,60.34019328
810267,49.79334071,27.53950368
810573,799.5739592,66.93327028
810716,839.6483802,67.63104965
810722,792.3675703,66.80409476
811829,1233.325553,73.11828555
811934,1271.97488,73.55874094
811949,1271.97488,73.55874094
812025,1533.158491,76.22481851
812275,1231.862444,73.10134192
813437,127.8362506,40.83631747
815469,1038.729756,70.66737298
815808,424.1494306,57.89201012
816094,448.5164126,58.68817666
816968,100.474673,37.42584629
819577,791.9178071,66.79599383
821057,306.7145376,53.27389324
821208,602.2029954,62.88933975
821508,81.1078391,34.40047849
822904,594.6157892,62.70851157
823785,1397.962898,74.90694934
825003,1096.432425,71.43897959
825067,1047.832381,70.79189724
825082,1049.669669,70.81690029
825334,1073.507197,71.13739164
825692,6300.107775,96.40686763
826336,206.9213761,47.67371441
827231,366.3773385,55.80556415
827319,602.5166645,62.89676647
827421,638.232999,63.71812884
827450,688.4187184,64.79784008
827627,1577.800546,76.63458128
827806,811.6532625,67.14720753
827870,879.0133511,68.28481542
827942,978.3205969,69.81227232
827945,993.2871257,70.0289432
828049,1079.220625,71.21315117
828118,1044.126683,70.74133406
828157,1043.932113,70.73867427
828342,1037.806535,70.65468244
828350,1050.757485,70.83168341
828361,1035.305179,70.6202422
828396,1002.889969,70.16625288
828951,7737.519613,99.34236691
828952,7745.525406,99.35713839
828995,7394.69174,98.69504161
829053,7778.960525,99.4186649
829056,7832.638981,99.51689185
829105,7581.642604,99.05167209
829109,6943.319248,97.79541757
829116,6377.765056,96.58185418
829120,6356.179449,96.53342965
829122,6161.708362,96.0895947
829126,6356.179449,96.53342965
829139,5264.95319,93.84310644
829142,5627.155877,94.79338735
829207,7219.012995,98.35160045
829210,7605.536255,99.096617
829688,3448.195222,87.79851734
829766,2104.77646,80.74913632
829821,1415.71899,75.08712724
829903,2841.186756,85.0332717
829933,1415.71899,75.08712724
830005,5957.427895,95.60802785
830014,5507.731948,94.48699628
830037,5002.222752,93.11196477
830040,1310.332916,73.98284846
833740,93.50504644,36.40933192
836583,762.1072574,66.24855135
837415,62.13824688,30.64752453
840022,1075.101177,71.1585681
840036,1030.650263,70.55592852
841862,47,26.73144301
844345,1654.027053,77.30818049
844357,2190.225199,81.31737311
844374,2119.940476,80.85164129
846085,4481.732898,91.54268802
846114,4259.602969,90.81665673
846115,4337.821553,91.07654369
846134,3787.954628,89.14064909
846141,4406.504036,91.30091186
847516,329.9936838,54.31570419
847887,712.3368344,65.28505325
850233,39.5637519,24.32678368
850680,135.6402116,41.67644684
851034,225.00322,48.86498924
851205,324.4795902,54.07571081
852109,6759.414069,97.41199171
852131,2529.679757,83.37490321
852156,1940.167594,79.58635605
852158,2416.100871,82.71891591
852169,1990.013714,79.94855989
852501,2555.762012,83.52138425
852546,2366.353613,82.42182845
852896,938.0970381,69.21312594
853097,140.6114665,42.18695938
853098,1007.449165,70.23098499
853573,7644.444692,99.16950406
853795,2699.234772,84.30134287
854290,560.4251785,61.86397875
854991,342.4461778,54.8432916
859477,1103.90935,71.53597964
861065,434.4411083,58.23370799
862277,2.106527824,0
864060,797.4488704,66.89529905
865184,59.28509666,29.98692743
865627,830.1370435,67.46849565
866814,3677.275145,88.71713158
866815,2832.072315,84.98738608
866824,3470.903923,87.89226291
867128,56.13291956,29.21972107
875396,95.63652747,36.7279543
875908,7879.659081,99.60238313
875909,8047.433339,99.90332479
878392,1102.656957,71.51977787
878704,2936.692927,85.50542619
878992,6153.812873,96.07128051
879825,13.57745038,9.706797713
880021,1.397184457,0
881321,1.586105447,0
882958,214.3997603,48.17850932
883322,648.9334945,63.95528631
883778,4101.254206,90.27559868
886181,542.5546216,61.40186002
886277,405.0447959,57.23519269
887876,1864.653986,79.01952762
887923,1763.463454,78.22288473
887937,1928.331992,79.4989872
888182,3565.821881,88.27757499
888210,119.5345363,39.88480457
890016,70.54254615,32.43274748
890241,522.498407,60.86477125
890333,1045.017311,70.75350277
891172,414.5537309,57.5658846
891674,1444.811047,75.37751031
891873,513.2934173,60.61134219
892105,74.74922726,33.2489749
892807,7942.836503,99.71645178
892818,541.0218877,61.36151977
892866,686.2681205,64.75320705
893852,725.6035286,65.54829966
894000,719.2107666,65.42205572
894045,617.8000178,63.25403068
894069,579.2429481,62.3349556
894096,753.4185083,66.08496093
894170,788.2388151,66.72955651
894219,777.6079407,66.53582334
894225,779.7890881,66.57578657
894232,824.5546181,67.37222035
894264,756.764777,66.14818596
894390,715.2050574,65.34237884
894411,740.9478353,65.84684197
894436,745.6099351,65.93632677
894440,740.8915844,65.84575886
894473,765.9459983,66.32023418
894478,745.7268014,65.93856272
894486,788.2388151,66.72955651
894613,677.591483,64.57170431
894637,706.1698411,65.16101235
895150,782.1447853,66.61882271
895820,654.415814,64.07528378
895857,612.358782,63.12785791
896186,320.3276074,53.89230266
896459,509.22299,60.49782665
896543,622.5410023,63.36306464
896550,622.5410023,63.36306464
897071,325.9796912,54.14140089
897173,670.915229,64.43045979
897928,254.2306733,50.60239625
897965,419.0146013,57.71842108
898059,1203.758859,72.77192441
898519,40.73987161,24.73509751
898845,1694.77421,77.65563824
898857,1810.503459,78.59874885
899881,318.6689257,53.81836933
901638,87.72667942,35.50800895
903725,374.5128575,56.11846731
905271,2079.705115,80.57803019
905544,7073.015948,98.05976606
905698,1133.738486,71.91653564
906282,413.4551951,57.52806964
906291,603.4305958,62.91838358
906317,599.4538476,62.8240826
907314,703.4887282,65.10674759
909612,577.8175447,62.29981866
909620,710.1839282,65.24187265
909688,463.7987638,59.16577923
909848,463.7987638,59.16577923
911340,98.88170011,37.19980695
912023,791.1345163,66.78187459
912336,622.5526971,63.36333257
912714,155.1609993,43.58410746
913270,3385.911219,87.53819486
913704,927.8874598,69.05696557
915166,149.7080966,43.07635473
916328,766.8612093,66.33727142
919137,173.4657253,45.16754723
921355,596.2713075,62.74816374
922795,606.1687146,62.98295287
922934,1312.319114,74.00446981
923070,4464.16446,91.48659037
923182,725.7753477,65.55167739
924270,123.2750664,40.32139124
924342,389.4201469,56.67462084
924961,726.3916227,65.56378594
925483,1449.749997,75.42622773
925535,1686.131466,77.58264298
925684,1943.637807,79.61187173
925782,46.58795216,26.60828033
926067,3673.308346,88.70171698
926730,608.9852427,63.04906806
931641,131.353844,41.22112818
932953,1025.341292,70.48222305
933006,961.5477443,69.56548099
934002,804.4980675,67.02086862
938314,576.2297648,62.26057704
939555,756.9162568,66.15104143
940706,1959.028715,79.72449147
940728,2145.970528,81.02590101
940737,1959.028715,79.72449147
940741,2145.970528,81.02590101
941798,430.2933153,58.09697721
942235,2039.193299,80.29714052
942424,2704.936241,84.33147495
943875,1708.093962,77.76740946
944784,623.5335643,63.38578677
946467,348.3326593,55.08606638
946909,94.80503858,36.60450398
949278,117.3282134,39.62088904
952089,5.68108243,0
952782,603.9085642,62.9296759
953167,566.2818063,62.01223133
953800,6599.17691,97.06931046
953903,195.1915036,46.84416059
954088,134.5173881,41.55857082
954213,63.21489301,30.88907375
954325,926.593472,69.03705097
954396,1930.477347,79.51486363
954862,648.3593508,63.9426609
954880,617.1075993,63.23803645
956933,782.8798195,66.63222453
958574,596.1325661,62.74484489
960398,266.9707878,51.29825677
960988,305.6876726,53.22614109
961454,354.9847814,55.35554259
961493,243.7421081,50.00292909
962110,619.9493346,63.30356417
962308,890.0598402,68.46302266
966202,602.0337156,62.88533012
966566,506.8998048,60.43263133
968509,68.25840268,31.9692068
970359,60.15276932,30.19107355
971359,360.4522441,55.57328469
972094,1767.136662,78.25259339
974860,805.53257,67.03920402
974891,818.3751667,67.26488654
977621,2423.025908,82.75978622
978268,1002.901346,70.16641478
979015,627.0211551,63.46534075
979221,689.7936984,64.8263032
979327,616.2220225,63.2175543
980925,662.0244574,64.24016969
981083,692.0744185,64.87339114
981253,246.1024328,50.14004226
985495,276.1224705,51.77799343
987971,863.7539742,68.03492919
987985,883.0044057,68.34945781
988138,89.93192086,35.85873006
988788,790.2229413,66.76542536
993177,1053.369918,70.86712333
993435,492.631441,60.02555954
993477,797.7558743,66.90079086
995306,1293.890961,73.80259672
995362,202.2780624,47.35106868
995528,1591.50737,76.75807165
995531,1484.40985,75.76351438
995539,1486.676771,75.78529954
995615,1371.813118,74.63738978
995699,947.6410254,69.35757801
995761,944.9489181,69.31697957
996806,385.0691859,56.51452273
997159,622.134825,63.35375583
997626,619.6850782,63.29748333
997749,591.9443429,62.6442934
998687,81.50407472,34.46925261
999913,3700.454917,88.80687489
1000565,1043.488676,70.73261057
1001088,72.18522415,32.75705064
1001205,2024.29802,80.19245913
1001207,4106.945302,90.29540366
1001631,1411.831989,75.04787817
1002368,1104.375173,71.54200114
1002413,1125.868297,71.81710922
1002991,435.6551771,58.27348307
1003289,351.775408,55.22616595
1005706,168.4818319,44.75351049
1006397,26.72253629,18.88922381
1006920,27.16811246,19.1170082
1008218,186.417421,46.19054753
1015436,1022.626868,70.44439075
1016139,834.5700518,67.54448841
1016319,859.2439178,67.96022821
1016828,2500.914049,83.21159054
1016839,2413.876063,82.70576065
1016879,2499.456585,83.20326612
1016907,2536.507625,83.41339469
1016913,2566.00058,83.57847724
1016931,2588.462187,83.70293547
1016942,2638.47609,83.97622465
1016952,2258.630622,81.75652339
1017882,486.7188993,59.85341734
1018040,54.56934112,28.82330901
1018069,30.98822554,20.9338269
1018968,16.05975229,11.95317174
1019154,23.81437971,17.30604731
1021773,298.4489416,52.8849132
1023338,77.97441609,33.8446279
1023925,7704.103105,99.2805447
1024281,1657.409878,77.33735025
1024320,1889.001393,79.20475493
1024443,2368.239217,82.43320253
1026518,1611.514892,76.93643263
1026543,1678.072037,77.51423658
1027298,207.9946087,47.74726366
1029069,672.2161806,64.45809282
1029159,692.3756002,64.87959777
1030170,795.0188575,66.85175537
1030195,727.1851007,65.57936107
1030672,328.8467294,54.26611558
1030852,452.35495,58.80964818
1032221,11.50170964,7.512362949
1032688,547.5439531,61.53239157
1034060,1072.808325,71.12809701
1034419,140.6436716,42.19020785
1034420,140.6812643,42.19399882
1037055,477.5717673,59.58294548
1038954,795.5616987,66.86149412
1038971,883.5850287,68.35883773
1039221,896.4447048,68.56502155
1039319,999.0191587,70.11106339
1039407,213.8521676,48.1421457
1039516,274.3124044,51.68437812
1039844,330.5487582,54.33964118
1043298,684.7482471,64.72157962
1043776,627.3320526,63.47241104
1044721,631.8599422,63.57498768
1045196,1095.803966,71.43079634
1047086,159.034046,43.934094
1048613,517.0422975,60.71509849
1048925,48.06912781,27.04614394
1050250,5171.091292,93.58617701
1052212,2009.575751,80.08823433
1052345,7670.298908,99.21773185
1052395,7760.458796,99.38465121
1052400,7702.321114,99.2772404
1052415,7523.556856,98.94181712
1052458,6624.485961,97.12398572
1052480,7115.249454,98.14480148
1052983,408.2362567,57.34703763
1053466,474.1836174,59.48144703
1055209,224.8629885,48.85612242
1055999,805.7218416,67.0425561
1057172,903.4685871,68.67639392
1058851,337.459888,54.63436552
1059012,1911.232827,79.37181225
1059051,2030.904656,80.23898409
1059996,1208.636143,72.82964122
1060008,1273.870249,73.57999553
1060150,12.35134226,8.451670335
1060732,323.8204021,54.04674886
1062365,418.2984624,57.69404267
1062532,56.18175097,29.23192583
1063789,1591.50737,76.75807165
1063966,2082.118691,80.59459172
1063984,1833.853075,78.78170984
1064124,1816.99063,78.64981601
1064129,1770.150662,78.27692437
1064230,1919.671518,79.43471647
1064715,6831.112377,97.56270263
1064741,769.3465509,66.38343543
1064742,756.811192,66.14906097
1065382,454.7609693,58.88526403
1066444,4807.803519,92.54576548
1066868,257.3682859,50.77694331
1067354,568.7115045,62.07328715
1067632,634.8030959,63.64127025
1068608,248.9157828,50.30177132
1069220,169.6342124,44.85031652
1070414,4796.018012,92.5107108
1071413,5597.508702,94.71793626
1073792,1001.541572,70.1470518
1074587,4667.910415,92.12401439
1074872,513.9306558,60.62903204
1075202,1019.883197,70.40604873
1076625,121.8561797,40.15734858
1077194,981.3425538,69.85628686
1078312,2875.892668,85.20665794
1078327,2745.808486,84.54564237
1078364,4242.850326,90.76037474
1078386,2831.08996,84.98243171
1078413,2831.08996,84.98243171
1078468,3023.204886,85.92004983
1078498,2640.299444,83.98608984
1078558,2832.936367,84.99174238
1078571,3761.93265,89.04219847
1078577,4216.895823,90.67273804
1078578,3957.370878,89.76554036
1078595,3406.377839,87.6242616
1078636,3045.941971,86.02705334
1078638,3045.941971,86.02705334
1078719,3834.968494,89.31681747
1078722,3532.084447,88.14180785
1078745,2931.562439,85.48045532
1078800,2916.208771,85.40546483
1080139,215.3011868,48.23816885
1083891,276.484019,51.79661918
1083945,96.36505701,36.83524841
1084078,7686.630281,99.24811227
1084121,1653.847378,77.3066295
1087682,818.5953702,67.26872525
1089310,234.9963053,49.48308785
1090872,956.1598744,69.48529193
1092202,2588.462187,83.70293547
1094761,265.7618163,51.23365981
1095112,685.5165953,64.73757712
1096713,7608.842195,99.10282449
1096724,315.8596966,53.69227255
1096820,494.933228,60.09201853
1097115,19.27867594,14.42242696
1097820,808.1728126,67.08589295
1097838,661.4598604,64.22799954
1097948,282.3168826,52.09379997
1098798,402.296061,57.13815621
1099621,719.5122761,65.42803505
1099714,659.6639709,64.18921923
1099796,324.099907,54.05903631
1101868,1057.868055,70.92793919
1102009,150.0442911,43.10818732
1102126,385.7052211,56.53803858
1102703,1860.805971,78.99003211
1102967,616.7688838,63.2302059
1104082,1611.514892,76.93643263
1104471,50.66237325,27.78185324
1105306,431.3259802,58.13114125
1107668,1397.069319,74.89782151
1109002,1878.988686,79.12887197
1109013,1878.988686,79.12887197
1109112,2435.218044,82.83145905
1109116,2435.218044,82.83145905
1109156,1966.408344,79.77817706
1110066,604.8543042,62.95199336
1110137,1588.798225,76.73374835
1110252,1236.740499,73.15775455
1112560,710.7325342,65.25288838
1112649,869.9461429,68.13685916
1113333,254.600553,50.62308409
1113526,743.9017826,65.90360535
1115298,443.229267,58.51915423
1115537,3522.52156,88.10308874
1115551,3509.062143,88.04841459
1115552,2929.796005,85.4718477
1115572,2929.796005,85.4718477
1115584,3949.730869,89.73794101
1115609,2419.980348,82.74182628
1115635,2846.928232,85.06210104
1115637,2904.242394,85.34674437
1115639,2846.928232,85.06210104
1115661,3832.482546,89.30755643
1115715,5242.110556,93.78100313
1115732,5862.233009,95.37794912
1115735,4975.995093,93.0368799
1115780,2449.147464,82.91290702
1115786,3161.708601,86.55977274
1115792,2833.43835,84.99427263
1115801,2833.828163,84.99623717
1115811,2455.897543,82.95220959
1115831,2145.753222,81.024455
1115860,2234.916071,81.60580426
1115992,2130.859768,80.92500012
1116239,888.7428482,68.44189266
1116732,913.1980667,68.82924644
1116847,696.7027555,64.96847372
1117588,904.7780639,68.69706162
1117807,370.3714026,55.96003781
1118044,921.8556071,68.96389691
1118566,1021.871578,70.43384605
1122510,1813.135638,78.61949144
1124811,1188.066847,72.58463023
1125101,1171.463464,72.3837477
1125134,1713.516686,77.81266434
1125279,809.4259844,67.10800023
1125304,1253.891489,73.35434836
1126193,66.23101543,31.54478115
1126391,436.4807569,58.30046744
1130014,429.0343204,58.05521458
1130388,34.42298554,22.39087026
1131449,1265.145401,73.4818921
1131450,2021.447272,80.17233682
1131939,1229.349518,73.07219384
1131986,1133.576006,71.91448996
1133807,1541.342439,76.30082291
1133897,1592.940824,76.77092478
1134044,1816.804214,78.64835108
1135418,2397.908716,82.61098873
1135435,2243.272161,81.65909347
1135484,1954.469593,79.6912235
1135561,2076.424145,80.55548591
1135599,1871.651356,79.07300776
1135651,1928.112337,79.49736067
1137116,491.172806,59.98328409
1137136,527.7786955,61.00814285
1140344,441.2847619,58.45648475
1142723,561.5405302,61.89233122
1142835,629.1258255,63.51313603
1145150,474.7605199,59.49878026
1146616,147.8249824,42.89672858
1146980,575.7746789,62.2493098
1147905,7704.103105,99.2805447
1147916,745.4052626,65.93241
1147995,750.589768,66.03129506
1148162,1585.750304,76.70633385
